# x/c, Cp (NACA0012 surface)
-0.00411 1.069818264
-0.00411 1.069818264
0.00093125 0.763297655
0.00093125 0.763297655
0.010798 0.4306971565
0.010798 0.4306971565
0.02513175 0.1493914699
0.02513175 0.1493914699
0.04364675 -0.06519601605
0.04364675 -0.06519601605
0.0661 -0.2295703943
0.0661 -0.2295703943
0.092252 -0.3602211676
0.092252 -0.3602211676
0.12185425 -0.4658051149
0.12185425 -0.4658051149
0.15464625 -0.5533948148
0.15464625 -0.5533948148
0.1903575 -0.6206256272
0.1903575 -0.6206256272
0.228705 -0.6824449649
0.228705 -0.6824449649
0.269395 -0.7245463181
0.269395 -0.7245463181
0.3121235 -0.7655750299
0.3121235 -0.7655750299
0.35657475 -0.7868921774
0.35657475 -0.7868921774
0.40242175 -0.8085875756
0.40242175 -0.8085875756
0.44932425 -0.7805413173
0.44932425 -0.7805413173
0.496928 -0.4965647034
0.496928 -0.4965647034
0.54486325 -0.2979335455
0.54486325 -0.2979335455
0.592743 -0.261928531
0.592743 -0.261928531
0.6401625 -0.2262476321
0.6401625 -0.2262476321
0.6866995 -0.1871627075
0.6866995 -0.1871627075
0.7319145 -0.1488097294
0.7319145 -0.1488097294
0.77535275 -0.1094346235
0.77535275 -0.1094346235
0.81654675 -0.07124125785
0.81654675 -0.07124125785
0.855022 -0.0313339881
0.855022 -0.0313339881
0.89030175 0.007878527189
0.89030175 0.007878527189
0.9219115 0.0505676877
0.9219115 0.0505676877
0.94938525 0.09304662375
0.94938525 0.09304662375
0.9722705 0.1431306707
0.9722705 0.1431306707
0.99012875 0.1932823864
0.99012875 0.1932823864
1.002527 0.2704902408
1.002527 0.2704902408
1.00899675 0.3597586188
1.00899675 0.3597586188
