# x/c, Cp (NACA0012 surface)
-0.00411 1.335319292
-0.00411 1.335319292
0.00093125 1.090931542
0.00093125 1.090931542
0.010798 0.8464125237
0.010798 0.8464125237
0.02513175 0.6301696299
0.02513175 0.6301696299
0.04364675 0.4671159443
0.04364675 0.4671159443
0.0661 0.3351473962
0.0661 0.3351473962
0.092252 0.2302950289
0.092252 0.2302950289
0.12185425 0.1401257524
0.12185425 0.1401257524
0.15464625 0.07380192145
0.15464625 0.07380192145
0.1903575 0.01254542731
0.1903575 0.01254542731
0.228705 -0.03417072248
0.228705 -0.03417072248
0.269395 -0.07763947199
0.269395 -0.07763947199
0.3121235 -0.1130280896
0.3121235 -0.1130280896
0.35657475 -0.1451260116
0.35657475 -0.1451260116
0.40242175 -0.1716752425
0.40242175 -0.1716752425
0.44932425 -0.1956093602
0.44932425 -0.1956093602
0.496928 -0.215220035
0.496928 -0.215220035
0.54486325 -0.233021495
0.54486325 -0.233021495
0.592743 -0.2475002044
0.592743 -0.2475002044
0.6401625 -0.261070305
0.6401625 -0.261070305
0.6866995 -0.2720415979
0.6866995 -0.2720415979
0.7319145 -0.2829920185
0.7319145 -0.2829920185
0.77535275 -0.2917816465
0.77535275 -0.2917816465
0.81654675 -0.3014926544
0.81654675 -0.3014926544
0.855022 -0.3088784641
0.855022 -0.3088784641
0.89030175 -0.3180676388
0.89030175 -0.3180676388
0.9219115 -0.3242287656
0.9219115 -0.3242287656
0.94938525 -0.3327323204
0.94938525 -0.3327323204
0.9722705 -0.3377864627
0.9722705 -0.3377864627
0.99012875 -0.3444314274
0.99012875 -0.3444314274
1.002527 -0.3409171411
1.002527 -0.3409171411
1.00899675 -0.2637952261
1.00899675 -0.2637952261
