# x/c, Cp (NACA0012 surface)
-0.00105675 1.386284959
-0.00105675 1.386284959
-0.000747 1.349784385
-0.000747 1.349784385
-0.00012225 1.3016587
-0.00012225 1.3016587
0.00081975 1.226033547
0.00081975 1.226033547
0.00207675 1.144890852
0.00207675 1.144890852
0.00364325 1.05540336
0.00364325 1.05540336
0.005512 0.9692690254
0.005512 0.9692690254
0.00767625 0.8852234512
0.00767625 0.8852234512
0.010129 0.8081167331
0.010129 0.8081167331
0.01286425 0.7363248555
0.01286425 0.7363248555
0.0158765 0.6719415332
0.0158765 0.6719415332
0.019161 0.6124828372
0.019161 0.6124828372
0.02271425 0.559632825
0.02271425 0.559632825
0.02653125 0.5108323837
0.02653125 0.5108323837
0.030608 0.4670998372
0.030608 0.4670998372
0.034941 0.4267163187
0.034941 0.4267163187
0.0395265 0.3897333168
0.0395265 0.3897333168
0.04436075 0.3553426604
0.04436075 0.3553426604
0.04944 0.3240294341
0.04944 0.3240294341
0.0547605 0.2941099979
0.0547605 0.2941099979
0.0603185 0.2666262664
0.0603185 0.2666262664
0.06611075 0.2407714506
0.06611075 0.2407714506
0.0721335 0.2177599082
0.0721335 0.2177599082
0.0783825 0.1943332508
0.0783825 0.1943332508
0.084854 0.1739807954
0.084854 0.1739807954
0.09154425 0.1529657957
0.09154425 0.1529657957
0.0984495 0.1342997339
0.0984495 0.1342997339
0.105566 0.1158681295
0.105566 0.1158681295
0.1128895 0.09876130027
0.1128895 0.09876130027
0.120416 0.08189212406
0.120416 0.08189212406
0.12814175 0.0665332903
0.12814175 0.0665332903
0.1360625 0.05106340194
0.1360625 0.05106340194
0.144174 0.0369370449
0.144174 0.0369370449
0.1524725 0.02290838641
0.1524725 0.02290838641
0.1609535 0.009593278382
0.1609535 0.009593278382
0.16961275 -0.003395684845
0.16961275 -0.003395684845
0.1784465 -0.01550236556
0.1784465 -0.01550236556
0.18744975 -0.02759272498
0.18744975 -0.02759272498
0.1966185 -0.03894947149
0.1966185 -0.03894947149
0.20594875 -0.0500595793
0.20594875 -0.0500595793
0.21543525 -0.0607546539
0.21543525 -0.0607546539
0.22507375 -0.07092813894
0.22507375 -0.07092813894
0.23486025 -0.08084803821
0.23486025 -0.08084803821
0.24478975 -0.090608192
0.24478975 -0.090608192
0.25485775 -0.09972761707
0.25485775 -0.09972761707
0.26506 -0.1086244597
0.26506 -0.1086244597
